Wall time,Step,Value
1766904337.8543758,5,0.11381705850362778
1766904378.525294,18,0.004984939005225897
1766904396.838927,24,0.008802685886621475
1766904443.121539,40,0.016599925234913826
1766904448.689367,42,0.014440733939409256
1766904457.187437,45,0.015979425981640816
1766904462.8140569,47,0.01539299450814724
1766904479.605851,53,0.016639448702335358
1766904487.872959,56,0.017323032021522522
1766904530.094929,71,0.014430751092731953
1766904538.371142,74,0.014971158467233181
1766904552.138856,79,0.015105413272976875
1766904574.0911329,87,0.014908439479768276
1766904593.144949,94,0.017174016684293747
1766904615.363104,102,0.015786288306117058
1766904623.5674691,105,0.016430269926786423
1766904626.294911,106,0.015303531661629677
1766904645.5341508,113,0.014424082823097706
1766904680.8477771,126,0.01635736972093582
1766904716.303058,139,0.018532132729887962
1766904746.416256,150,0.01800461858510971
1766904760.117602,155,0.02142258733510971
1766904768.480567,158,0.021970883011817932
1766904793.7770329,167,0.02116798609495163
1766904796.604301,168,0.020470432937145233
1766904824.364377,178,0.021834028884768486
1766904838.2332082,183,0.023061471059918404
1766904843.749307,185,0.02407057397067547
1766904846.460607,186,0.022372886538505554
1766904857.491723,190,0.021524187177419662
1766904879.642475,198,0.023196803405880928
1766904902.171849,206,0.02263689413666725
1766904904.915932,207,0.022954372689127922
1766904918.741975,212,0.023597922176122665
1766904950.8469079,223,0.02018773928284645
1766904968.414002,229,0.02147635817527771
1766904982.9088068,234,0.024529533460736275
1766904991.169097,237,0.021783269941806793
1766905026.929307,249,0.020134491845965385
1766905044.1026251,255,0.02420135773718357
1766905057.760412,260,0.023951981216669083
1766905076.807932,267,0.02150389738380909
1766905087.7325041,271,0.019105127081274986
1766905093.3238661,273,0.023031968623399734
1766905144.622043,292,0.02252689190208912
1766905158.177519,297,0.022210506722331047
1766905160.937502,298,0.024958111345767975
1766905174.424762,303,0.019934678450226784
1766905188.04462,308,0.022151444107294083
1766905193.462225,310,0.02067645639181137
1766905215.467196,318,0.021039186045527458
1766905218.270519,319,0.021153781563043594
1766905237.8028522,326,0.021851837635040283
1766905249.157814,330,0.02118348702788353
1766905274.976557,339,0.02081422694027424
1766905297.680937,347,0.020870767533779144
1766905342.346994,363,0.023780694231390953
1766905353.39052,367,0.01894998736679554
1766905370.0212228,373,0.02155543677508831
1766905381.1291451,377,0.02024056203663349
1766905386.695159,379,0.02371593564748764
1766905501.470412,421,0.0201907679438591
1766905504.211976,422,0.022585196420550346
1766905509.727464,424,0.023067235946655273
1766905526.367939,430,0.02296462468802929
1766905551.060885,439,0.019813720136880875
1766905556.7588532,441,0.021269913762807846
1766905559.621293,442,0.02271110564470291
1766905567.961708,445,0.019475584849715233
1766905584.5629451,451,0.024181989952921867
1766905609.467958,460,0.020341234281659126
1766905617.625827,463,0.020876439288258553
1766905620.337805,464,0.02154979109764099
1766905650.324425,474,0.021945694461464882
1766905697.996495,491,0.021543728187680244
1766905703.5068521,493,0.02296568639576435
1766905742.024975,507,0.019717101007699966
1766905755.793704,512,0.020754732191562653
1766905761.3321788,514,0.023297935724258423
1766905769.5048268,517,0.01932872086763382
1766905791.448134,525,0.019907640293240547
1766905808.000918,531,0.02042403072118759
1766905813.393624,533,0.02077047899365425
1766905821.593447,536,0.019546551629900932
1766905838.86538,542,0.02211121842265129
1766905852.703085,547,0.020834989845752716
1766905880.570112,557,0.019873514771461487
1766905897.2339242,563,0.020638085901737213
1766905913.812862,569,0.022332848981022835
1766905924.722898,573,0.021479874849319458
1766905941.1788769,579,0.01964091882109642
1766905946.636142,581,0.020166760310530663
1766905949.402713,582,0.020141059532761574
1766905954.805126,584,0.020173510536551476
1766905960.3041,586,0.02086663991212845
1766905963.094101,587,0.019939672201871872
1766905976.758018,592,0.018140126019716263
1766905979.443788,593,0.021677924320101738
1766906004.7089999,602,0.021515298634767532
1766906021.3877609,608,0.018606791272759438
1766906026.8955991,610,0.0210270956158638
1766906040.74859,615,0.020357685163617134
1766906054.426808,620,0.020096836611628532
1766906059.849141,622,0.02165812812745571
1766906093.123264,634,0.022556068375706673
1766906112.397459,641,0.021254880353808403
1766906115.087051,642,0.021702952682971954
1766906120.595267,644,0.020896198228001595
1766906126.0201228,646,0.021567169576883316
1766906128.7630458,647,0.020328106358647346
1766906134.238643,649,0.019566204398870468
1766906167.9102888,661,0.021381976082921028
1766906175.987202,664,0.019607629626989365
1766906187.3655128,668,0.021036354824900627
1766906195.7688751,671,0.021767280995845795
1766906204.122814,674,0.01912904717028141
1766906215.228302,678,0.01833176612854004
1766906217.9973361,679,0.0199203472584486
1766906228.934783,683,0.016634080559015274
1766906242.770525,688,0.02059886045753956
1766906273.051098,699,0.018809916451573372
1766906284.098903,703,0.021985920146107674
1766906292.219554,706,0.0238485150039196
1766906314.051764,714,0.023314496502280235
1766906325.033896,718,0.020054679363965988
1766906333.401543,721,0.0209562536329031
1766906336.233572,722,0.01990155503153801
1766906339.061017,723,0.02323196642100811
1766906358.9480069,730,0.019374633207917213
1766906376.546519,736,0.021960021927952766
1766906382.494427,738,0.020514648407697678
1766906385.490444,739,0.021678030490875244
1766906397.4337962,743,0.02043275721371174
1766906409.434334,747,0.021915972232818604
1766906421.3310568,751,0.021224096417427063
1766906424.3072221,752,0.01820850372314453
1766906436.387174,756,0.02174735814332962
1766906463.428131,765,0.024479864165186882
1766906474.8597279,769,0.020335007458925247
1766906477.6873112,770,0.019124172627925873
1766906480.463277,771,0.020159805193543434
1766906486.025401,773,0.020511534065008163
1766906488.810854,774,0.021441610530018806
1766906505.274291,780,0.020642541348934174
1766906516.483284,784,0.020470960065722466
1766906519.3767612,785,0.02051464654505253
1766906525.027722,787,0.02173539623618126
1766906530.502469,789,0.021238258108496666
1766906538.648596,792,0.023899903520941734
1766906541.377109,793,0.021253349259495735
1766906544.114369,794,0.020775701850652695
1766906546.877511,795,0.01955525204539299
1766906555.1110861,798,0.021868251264095306
1766906566.235142,802,0.020532824099063873
1766906580.014688,807,0.02087397873401642
1766906582.8835819,808,0.020099006593227386
1766906585.6046562,809,0.020709900185465813
1766906602.836409,815,0.02184196375310421
1766906652.115476,832,0.02064346894621849
1766906663.115008,836,0.02150430530309677
1766906668.913505,838,0.020078584551811218
1766906682.9754848,843,0.020379696041345596
1766906795.5803351,867,0.02023531310260296
1766906801.5203001,869,0.017778225243091583
1766906816.672058,874,0.020566539838910103
1766906822.781159,876,0.020955847576260567
1766906834.730906,880,0.023033756762742996
1766906840.5575712,882,0.019175469875335693
1766906864.357197,890,0.019862500950694084
1766906882.865377,896,0.021066751331090927
1766906894.879012,900,0.021860552951693535
1766906915.923059,907,0.0192386694252491
1766906921.748269,909,0.02227490209043026
1766906957.5350342,915,0.02052515186369419
1766906963.467197,917,0.02196681499481201
1766906972.452981,920,0.01907810941338539
1766906981.28958,923,0.01980295591056347
1766907005.116102,931,0.021683344617486
1766907008.174676,932,0.019602198153734207
1766907017.7743738,935,0.021789560094475746
1766907039.003384,942,0.021544737741351128
1766907048.2967691,945,0.017612328752875328
1766907075.499279,954,0.022286422550678253
1766907087.179445,958,0.021089019253849983
1766907095.897493,961,0.020150883123278618
1766907098.7362921,962,0.021062102168798447
1766907124.975608,971,0.02130206860601902
1766907127.9149818,972,0.021376853808760643
